BSNS_MBY_NM,CNSTRCT_ENTRPS_NM,CNTRCT_CNCLS_BGNDE,CNTRCT_CNCLS_ENDDE,GNRL_RNK1_CRSPAREA_ENDDE,GNRL_RNK1_CRSPAREA_RCPTDE,GNRL_RNK1_ETC_AREA_ENDDE,GNRL_RNK1_ETC_AREA_RCPTDE,GNRL_RNK1_ETC_GG_ENDDE,GNRL_RNK1_ETC_GG_RCPTDE,GNRL_RNK2_CRSPAREA_ENDDE,GNRL_RNK2_CRSPAREA_RCPTDE,GNRL_RNK2_ETC_AREA_ENDDE,GNRL_RNK2_ETC_AREA_RCPTDE,GNRL_RNK2_ETC_GG_ENDDE,GNRL_RNK2_ETC_GG_RCPTDE,HMPG_ADRES,HOUSE_DTL_SECD,HOUSE_DTL_SECD_NM,HOUSE_MANAGE_NO,HOUSE_NM,HOUSE_SECD,HOUSE_SECD_NM,HSSPLY_ADRES,HSSPLY_ZIP,IMPRMN_BSNS_AT,LRSCL_BLDLND_AT,MDAT_TRGET_AREA_SECD,MDHS_TELNO,MVN_PREARNGE_YM,NPLN_PRVOPR_PUBLIC_HOUSE_AT,NSPRC_NM,PARCPRC_ULS_AT,PBLANC_NO,PBLANC_URL,PRZWNER_PRESNATN_DE,PUBLIC_HOUSE_EARTH_AT,PUBLIC_HOUSE_SPCLW_APPLC_AT,RCEPT_BGNDE,RCEPT_ENDDE,RCRIT_PBLANC_DE,RENT_SECD,RENT_SECD_NM,SPECLT_RDN_EARTH_AT,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,SUBSCRPT_AREA_CODE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
원당4구역주택재개발정비사업조합,롯데건설(주),2022-08-01,2022-08-05,2022-07-12,2022-07-12,2022-07-13,2022-07-13,,,2022-07-14,2022-07-14,2022-07-14,2022-07-14,,,http://www.lottecastle.co.kr/,01,민영,2022000416,원당역 롯데캐슬 스카이엘,01,APT,경기도 고양시 덕양구 성사동 405-8번지 일원,10465,Y,N,Y,15223555,202408,N,문화일보,N,2022000416,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000416&pblancNo=2022000416,2022-07-20,N,N,2022-07-11,2022-07-14,2022-06-30,0,분양주택,N,2022-07-11,2022-07-11,410,경기,629
새연산아파트소규모재건축정비사업조합,코오롱글로벌 주식회사,2022-08-08,2022-08-10,2022-07-19,2022-07-19,2022-07-20,2022-07-20,,,2022-07-21,2022-07-21,2022-07-21,2022-07-21,,,http://www.hanulche-yeonsan.com,01,민영,2022000415,연산 하늘채 엘센트로,01,APT,부산광역시 연제구 연산동 588-1,47520,N,N,Y,18000377,202508,N,아시아투데이,N,2022000415,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000415&pblancNo=2022000415,2022-07-28,N,N,2022-07-18,2022-07-21,2022-06-30,0,분양주택,N,2022-07-18,2022-07-18,600,부산,172
케이비부동산신탁(주),삼부토건(주),2022-08-01,2022-08-03,2022-07-12,2022-07-12,2022-07-12,2022-07-12,,,2022-07-13,2022-07-13,2022-07-13,2022-07-13,,,http://춘천삼부르네상스더테라스.com,01,민영,2022000301,춘천 삼부르네상스 더테라스,01,APT,강원도 춘천시 온의동 산5-1번지 일원,24455,N,N,N,0332420203,202407,N,문화일보,N,2022000301,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000301&pblancNo=2022000301,2022-07-19,N,N,2022-07-11,2022-07-13,2022-06-30,0,분양주택,N,2022-07-11,2022-07-11,200,강원,99
주식회사 하나자산신탁,대보건설(주),2022-08-01,2022-08-03,2022-07-12,2022-07-12,2022-07-12,2022-07-12,,,2022-07-13,2022-07-13,2022-07-13,2022-07-13,,,http://하우스디시그니처.com,01,민영,2022000389,춘천시 효자동 하우스디 시그니처 98,01,APT,강원도 춘천시 효자동 302-14번지 일원,24374,N,N,N,15332098,202411,N,문화일보,N,2022000389,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000389&pblancNo=2022000389,2022-07-19,N,N,2022-07-11,2022-07-13,2022-06-29,0,분양주택,N,2022-07-11,2022-07-11,200,강원,98
신한자산신탁주식회사,대우조선해양건설(주),2022-08-02,2022-08-04,2022-07-12,2022-07-12,2022-07-13,2022-07-13,,,2022-07-14,2022-07-14,2022-07-14,2022-07-14,,,https://www.elcrumanchon.com,01,민영,2022000102,엘크루 가우디움 만촌,01,APT,대구광역시 수성구 만촌동 849-6번지 및 849-14번지,42068,N,N,Y,15330667,202409,N,,N,2022000102,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000102&pblancNo=2022000102,2022-07-20,N,N,2022-07-11,2022-07-14,2022-06-28,0,분양주택,Y,2022-07-11,2022-07-11,700,대구,41
주식회사 지아이이엔씨,주식회사 지아이,2022-07-29,2022-07-31,2022-07-08,2022-07-08,2022-07-11,2022-07-11,,,2022-07-12,2022-07-12,2022-07-12,2022-07-12,,,http://www.효자엘르디움.com,01,민영,2022000130,전주 효자 엘르디움 에듀파크 아파트,01,APT,전라북도 전주시 완산구 효자동2가 1117-146번지 일원,55059,N,N,Y,0632471006,202403,N,전민일보,N,2022000130,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000130&pblancNo=2022000130,2022-07-18,N,N,2022-07-07,2022-07-12,2022-06-27,0,분양주택,N,2022-07-07,2022-07-07,560,전북,64
"부산도시공사,디엘이앤씨(주),극동건설(주),(주)대성문,홍우건설(주),(주)신화종합건설","디엘이앤씨(주),극동건설(주),(주)대성문,홍우건설(주),(주)신화종합건설",2022-08-29,2022-09-07,2022-07-05,2022-07-05,2022-07-06,2022-07-06,,,2022-07-07,2022-07-07,2022-07-07,2022-07-07,,,http://www.elife.co.kr,03,국민,2022000398,e편한세상 에코델타 센터포인트,01,APT,부산광역시 강서구 강동동 에코델타시티 19블럭,46711,N,N,Y,0517515535,202504,N,부산일보 ,Y,2022000398,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000398&pblancNo=2022000398,2022-07-13,N,Y,2022-07-04,2022-07-07,2022-06-24,0,분양주택,N,2022-07-04,2022-07-04,600,부산,953
케이비부동산신탁(주),(주)삼정기업,2022-07-25,2022-07-27,2022-07-05,2022-07-05,2022-07-06,2022-07-06,,,2022-07-07,2022-07-07,2022-07-07,2022-07-07,,,http://sj-greencore.co.kr,01,민영,2022000371,시지 삼정그린코아포레스트,01,APT,대구광역시 수성구 욱수동 25-2번지 일원,42282,N,N,Y,15333494,202306,N,대구신문,N,2022000371,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000371&pblancNo=2022000371,2022-07-13,N,N,2022-07-04,2022-07-07,2022-06-24,0,분양주택,Y,2022-07-04,2022-07-04,700,대구,667
(주)무궁화신탁,(주)포스코건설,2022-07-26,2022-07-29,2022-07-05,2022-07-05,2022-07-05,2022-07-05,,,2022-07-06,2022-07-06,2022-07-06,2022-07-06,,,https://더샵거창포르시엘2차.kr,01,민영,2022000400,더샵 거창포르시엘 2차,01,APT,경상남도 거창군 거창읍 가지리 1323-4번지 일원,50130,N,N,N,15337660,202412,N,문화일보,N,2022000400,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000400&pblancNo=2022000400,2022-07-12,N,N,2022-07-04,2022-07-06,2022-06-23,0,분양주택,N,2022-07-04,2022-07-04,621,경남,443
한국투자부동산신탁 주식회사,자이S&D,2022-07-24,2022-07-26,2022-07-05,2022-07-05,2022-07-06,2022-07-06,,,2022-07-07,2022-07-07,2022-07-07,2022-07-07,,,http://www.대전스카이자이르네.com,01,민영,2022000384,대전스카이자이르네,01,APT,대전광역시 동구 인동 72-1 외 11필지,34631,N,N,Y,16701512,202507,N,아시아경제,N,2022000384,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000384&pblancNo=2022000384,2022-07-13,N,N,2022-07-04,2022-07-07,2022-06-23,0,분양주택,Y,2022-07-04,2022-07-04,300,대전,175
(주)디케이랜드,(주)대광건영,2022-07-27,2022-07-29,2022-07-05,2022-07-05,2022-07-06,2022-07-06,,,2022-07-07,2022-07-07,2022-07-07,2022-07-07,,,http://금호지구대광로제비앙.com/,01,민영,2022000360,광주 금호지구 대광로제비앙,01,APT,광주광역시 서구 금호동 1112번지,62004,N,N,Y,16443666,202208,N,아시아경제,N,2022000360,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000360&pblancNo=2022000360,2022-07-15,N,N,2022-07-04,2022-07-07,2022-06-23,0,분양주택,N,2022-07-04,2022-07-04,500,광주,78
케이비부동산신탁(주),지에스건설(주),2022-07-25,2022-07-28,2022-07-04,2022-07-04,2022-07-05,2022-07-05,,,2022-07-06,2022-07-06,2022-07-06,2022-07-06,,,https://xi.co.kr/DGB,01,민영,2022000358,범어자이,01,APT,대구광역시 수성구 범어동 48-26번지 일원,42020,N,N,Y,15447720,202602,N,문화일보,N,2022000358,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000358&pblancNo=2022000358,2022-07-14,N,N,2022-07-04,2022-07-06,2022-06-23,0,분양주택,Y,,,700,대구,399
시흥월동지구지역주택조합,"신한종합건설(주),신한토건(주)",2022-07-25,2022-07-27,2022-07-05,2022-07-05,2022-07-06,2022-07-06,,,2022-07-07,2022-07-07,2022-07-07,2022-07-07,,,http://sh-hessen.co.kr/,01,민영,2022000378,시흥 센트럴 헤센,01,APT,경기도 시흥시 월곶동 1064-1,15006,N,N,Y,18772899,202209,N,아시아경제,N,2022000378,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000378&pblancNo=2022000378,2022-07-13,N,N,2022-07-04,2022-07-07,2022-06-22,0,분양주택,N,2022-07-04,2022-07-04,410,경기,70
경남기업(주),경남기업(주),2022-07-18,2022-07-21,2022-06-28,2022-06-28,2022-06-29,2022-06-29,,,2022-06-30,2022-06-30,2022-06-30,2022-06-30,,,http://www.장흥역경남아너스빌.kr,01,민영,2022000382,장흥역 경남아너스빌 북한산뷰 B-1(4)블럭(1단지),01,APT,경기도 양주시 장흥면 일영리 87-3외 26필지(일영지구 B-1(4)블럭),11520,N,N,Y,15335250,202503,N,문화일보,N,2022000382,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000382&pblancNo=2022000382,2022-07-06,N,N,2022-06-27,2022-06-30,2022-06-17,0,분양주택,N,2022-06-27,2022-06-27,410,경기,458
(주)더페이스,일신건영(주),2022-07-18,2022-07-20,2022-06-28,2022-06-28,2022-06-28,2022-06-28,,,2022-06-29,2022-06-29,2022-06-29,2022-06-29,,,http://휴먼빌아틀리에.kr/,01,민영,2022000375,양평 공흥3 휴먼빌 아틀리에,01,APT,경기도 양평군 양평읍 공흥리 418번지 일원,12560,N,N,N,15337484,202502,N,기호일보,N,2022000375,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000375&pblancNo=2022000375,2022-07-05,N,N,2022-06-27,2022-06-29,2022-06-17,0,분양주택,N,2022-06-27,2022-06-27,410,경기,406
신영부동산신탁 주식회사,현대엔지니어링(주),2022-07-18,2022-07-24,2022-06-28,2022-06-28,2022-06-29,2022-06-29,,,2022-06-30,2022-06-30,2022-06-30,2022-06-30,,,https://www.hillstate-hec.co.kr/tapseok,01,민영,2022000362,힐스테이트 탑석,01,APT,경기도 의정부시 용현동 산32번지 외 51필지,11783,N,N,Y,15884123,202508,N,아시아경제,N,2022000362,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000362&pblancNo=2022000362,2022-07-06,N,N,2022-06-27,2022-06-30,2022-06-17,0,분양주택,N,2022-06-27,2022-06-27,410,경기,636
대한토지신탁(주),유한회사 더본건설,2022-07-20,2022-07-22,2022-06-28,2022-06-28,2022-06-28,2022-06-28,,,2022-06-29,2022-06-29,2022-06-29,2022-06-29,,,http://www.김제본아르떼.com,01,민영,2022000359,하동 본아르떼,01,APT,전라북도 김제시 하동 387-31번지 외 16필지,54375,N,N,N,0635477888,202408,N,,N,2022000359,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000359&pblancNo=2022000359,2022-07-07,N,N,2022-06-27,2022-06-29,2022-06-17,0,분양주택,N,2022-06-27,2022-06-27,560,전북,170
주식회사 하나원디앤씨,라온건설주식회사,2022-07-20,2022-07-22,2022-06-28,2022-06-28,2022-06-28,2022-06-28,,,2022-06-29,2022-06-29,2022-06-29,2022-06-29,,,https://www.asan-raon.co.kr,01,민영,2022000345,아산배방 라온프라이빗,01,APT,충청남도 아산시 배방읍 공수리280-3번지 일원,31486,N,N,N,15888676,202409,N,아시아경제,N,2022000345,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000345&pblancNo=2022000345,2022-07-07,N,N,2022-06-27,2022-06-29,2022-06-17,0,분양주택,N,2022-06-27,2022-06-27,312,충남,195
주식회사 하나자산신탁,GS건설(주),2022-07-21,2022-07-25,2022-06-28,2022-06-28,2022-06-28,2022-06-28,,,2022-06-29,2022-06-29,2022-06-29,2022-06-29,,,https://www.xi.co.kr/whf,01,민영,2022000315,구미 원호자이 더 포레,01,APT,경상북도 구미시 고아읍 원호리 90번지 일원(구미 원호지구 도시개발사업지구 내 B1블록),39148,N,N,N,18334225,202505,N,아시아경제,N,2022000315,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000315&pblancNo=2022000315,2022-07-07,N,N,2022-06-27,2022-06-29,2022-06-17,0,분양주택,N,2022-06-27,2022-06-27,712,경북,834
코리아신탁주식회사,대경종합건설 주식회사,2022-07-16,2022-07-18,2022-06-28,2022-06-28,2022-06-28,2022-06-28,,,2022-06-29,2022-06-29,2022-06-29,2022-06-29,,,https://www.the1st-city.co.kr/,01,민영,2021000906,더퍼스트시티 송도,01,APT,인천광역시 연수구 해돋이로 160-15 더퍼스트시티 송도,22002,N,Y,Y,0328515151,202207,N,한겨레 ,N,2021000906,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2021000906&pblancNo=2021000906,2022-07-05,N,N,2022-06-27,2022-06-29,2022-06-17,0,분양주택,Y,2022-06-27,2022-06-27,400,인천,144
한국토지주택공사 세종특별본부,신동아건설,2022-08-02,2022-08-03,2022-06-27,2022-06-27,2022-06-27,2022-06-27,,,2022-06-28,2022-06-28,2022-06-28,2022-06-28,,,http://apply.lh.or.kr,03,국민,2022820020,행정중심복합도시 4-2M3블록 신혼희망타운 공공분양 잔여세대 입주자모집공고,10,신혼희망타운,세종특별자치시 금남면 집현리 일원,30143,N,N,Y,0448607848,202208,N,,Y,2022820020,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022820020&pblancNo=2022820020,2022-07-07,Y,Y,2022-06-27,2022-06-28,2022-06-16,0,분양주택,Y,,,338,세종,2
주식회사 삼구,주식회사 삼구,2022-07-18,2022-07-20,2022-06-28,2022-06-28,2022-06-28,2022-06-28,,,2022-06-29,2022-06-29,2022-06-29,2022-06-29,,,http://www.trinin-signature.co.kr,01,민영,2022000381,삼구트리니엔 시그니처,01,APT,경상북도 포항시 북구 득량동 산19-8번지 일원,37695,N,N,N,16667400,202512,N,,N,2022000381,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000381&pblancNo=2022000381,2022-07-05,N,N,2022-06-27,2022-06-29,2022-06-16,0,분양주택,N,2022-06-27,2022-06-27,712,경북,547
동진빌라가로주택정비사업조합,(주)금도건설,2022-07-18,2022-07-20,2022-06-28,2022-06-28,2022-06-29,2022-06-29,,,2022-06-30,2022-06-30,2022-06-30,2022-06-30,,,http://solihill-newforet.com,01,민영,2022000364,신독산 솔리힐 뉴포레,01,APT,서울특별시 금천구 독산동 234-72 일원,08552,N,N,Y,028302468,202207,N,문화일보,N,2022000364,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000364&pblancNo=2022000364,2022-07-06,N,N,2022-06-27,2022-06-30,2022-06-16,0,분양주택,Y,2022-06-27,2022-06-27,100,서울,35
주식회사 케이에스와이개발,신동아건설 주식회사,2022-07-18,2022-07-20,2022-06-28,2022-06-28,2022-06-29,2022-06-29,,,2022-06-30,2022-06-30,2022-06-30,2022-06-30,,,http://www.gtx-familie.com,01,민영,2022000325,의정부역 파밀리에Ⅰ,01,APT,경기도 의정부시 의정부동 127-4,11697,N,N,Y,15337088,202503,N,선경일보,N,2022000325,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000325&pblancNo=2022000325,2022-07-07,N,N,2022-06-27,2022-06-30,2022-06-16,0,분양주택,N,2022-06-27,2022-06-27,410,경기,82
한국토지주택공사 서울지역본부,일성건설(주),2022-09-06,2022-09-15,2022-06-29,2022-06-29,2022-06-29,2022-06-29,2022-06-29,2022-06-29,2022-06-30,2022-06-30,2022-06-30,2022-06-30,2022-06-30,2022-06-30,https://apply.lh.or.kr,03,국민,2022000399,양주회천지구 A24블록 공공분양주택,01,APT,"경기도 양주시 산북동, 덕정동, 덕계동, 회정동, 고암동 일원 양주회천 택지개발지구 내 A24블록",11498,N,Y,Y,0319285587,202406,N,조선일보 ,Y,2022000399,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000399&pblancNo=2022000399,2022-07-15,Y,Y,2022-06-29,2022-06-30,2022-06-15,0,분양주택,N,,,410,경기,869
제이종합개발 주식회사,제이종합개발 주식회사,2022-07-12,2022-07-14,2022-06-24,2022-06-24,2022-06-24,2022-06-24,,,2022-06-27,2022-06-27,2022-06-27,2022-06-27,,,,01,민영,2022000388,외도일동 제이시티팰리스,01,APT,제주특별자치도 제주시 외도일동 491-9,63069,N,N,N,0647575173,202207,N,,N,2022000388,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000388&pblancNo=2022000388,2022-07-01,N,N,2022-06-24,2022-06-27,2022-06-14,0,분양주택,N,,,690,제주,36
(주)김포마송고양지축주택위탁관리부동산투자회사,디엘이앤씨(주),2022-07-16,2022-07-19,2022-06-24,2022-06-24,2022-06-24,2022-06-24,2022-06-24,2022-06-24,2022-06-27,2022-06-27,2022-06-27,2022-06-27,2022-06-27,2022-06-27,https://www.elife.co.kr/,01,민영,2022000239,e편한세상 지축 센텀가든,01,APT,경기도 고양시 덕양구 지축동 510-1번지 일원,10583,N,Y,Y,023810331,202210,Y,아시아경제,Y,2022000239,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000239&pblancNo=2022000239,2022-07-01,Y,N,2022-06-23,2022-06-27,2022-06-13,0,분양주택,N,2022-06-23,2022-06-23,410,경기,278
디에스네트웍스(주),,2022-07-13,2022-07-17,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,https://pjds3-4.com,01,민영,2022520025,파주 운정3지구 주상복합용지 4BL (사전청약),09,민간사전청약,경기도 파주시 파주운정3지구 주상복합 4블록(경기도 파주시 동패동 400-7번지 일원),10904,N,Y,Y,18778885,202608,N,아시아경제,Y,2022520025,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520025&pblancNo=2022520025,2022-06-29,N,N,2022-06-20,2022-06-22,2022-06-10,0,분양주택,N,2022-06-20,2022-06-20,410,경기,402
디에스네트웍스(주),,2022-07-13,2022-07-17,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,https://pjds3-4.com,01,민영,2022520024,파주 운정3지구 주상복합용지 3BL (사전청약),09,민간사전청약,경기도 파주시 파주운정3지구 주상복합 3블록(경기도 파주시 동패동 1673번지 일원),10904,N,Y,Y,18778885,202608,N,아시아경제,Y,2022520024,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520024&pblancNo=2022520024,2022-06-29,N,N,2022-06-20,2022-06-22,2022-06-10,0,분양주택,N,2022-06-20,2022-06-20,410,경기,402
인창개발(주),,2022-07-13,2022-07-19,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,http://www.paju-apt.com,01,민영,2022520023,파주 운정3지구 주상복합용지 6BL (사전청약),09,민간사전청약,경기도 파주시 동패동 산115-1번지 일원,10883,N,Y,Y,18776655,202705,N,문화일보,Y,2022520023,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520023&pblancNo=2022520023,2022-06-30,N,N,2022-06-20,2022-06-22,2022-06-10,0,분양주택,N,2022-06-20,2022-06-20,410,경기,340
인창개발(주),,2022-07-13,2022-07-19,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,http://www.paju-apt.com,01,민영,2022520022,파주 운정3지구 주상복합용지 5BL (사전청약),09,민간사전청약,경기도 파주시 동패동 산80-1번지 일원,10883,N,Y,Y,18776655,202705,N,문화일보,Y,2022520022,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520022&pblancNo=2022520022,2022-06-30,N,N,2022-06-20,2022-06-22,2022-06-10,0,분양주택,N,2022-06-20,2022-06-20,410,경기,332
인창개발(주),,2022-07-13,2022-07-19,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,http://www.paju-apt.com,01,민영,2022520021,파주 운정3지구 주상복합용지 2BL (사전청약),09,민간사전청약,경기도 파주시 동패동 산110 일원,10883,N,Y,Y,18776655,202705,N,문화일보,Y,2022520021,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520021&pblancNo=2022520021,2022-06-28,N,N,2022-06-20,2022-06-22,2022-06-10,0,분양주택,N,2022-06-20,2022-06-20,410,경기,250
인창개발(주),,2022-07-13,2022-07-19,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-21,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,2022-06-22,http://www.paju-apt.com,01,민영,2022520020,파주 운정3지구 주상복합용지 1BL(사전청약),09,민간사전청약,경기도 파주시 동패동 산110 일원,10883,N,Y,Y,18776655,202705,N,문화일보,Y,2022520020,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022520020&pblancNo=2022520020,2022-06-28,N,N,2022-06-20,2022-06-22,2022-06-10,0,분양주택,N,2022-06-20,2022-06-20,410,경기,392
봉명1구역 주택재건축정비사업조합,에스케이에코플랜트(주) ,2022-07-11,2022-07-17,2022-06-21,2022-06-21,2022-06-22,2022-06-22,,,2022-06-23,2022-06-23,2022-06-23,2022-06-23,,,http://bmsg.co.kr,01,민영,2022000366,청주 SK VIEW 자이,01,APT,충청북도 청주시 흥덕구 봉명동 193,28569,Y,N,Y,0432651097,202406,N,아시아경제,N,2022000366,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000366&pblancNo=2022000366,2022-06-29,N,N,2022-06-20,2022-06-23,2022-06-10,0,분양주택,N,2022-06-20,2022-06-20,360,충북,1097
우리자산신탁 주식회사,현대건설(주),2022-07-11,2022-07-15,2022-06-21,2022-06-21,2022-06-22,2022-06-22,,,2022-06-23,2022-06-23,2022-06-23,2022-06-23,,,https://www.hillstate.co.kr/s/#bulro_forest,01,민영,2022000363,힐스테이트 불로 포레스트,01,APT,인천광역시 서구 불로동 불로지구 9블록 1로트 및 2로트(불로동 82번지 일원),22620,N,N,Y,15667517,202501,N,머니투데이,N,2022000363,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2022000363&pblancNo=2022000363,2022-06-29,N,N,2022-06-20,2022-06-23,2022-06-10,0,분양주택,Y,2022-06-20,2022-06-20,400,인천,736
